Timestamp,BR,RtoR
25/05/2019 15:44:14.948,9,-3.912
25/05/2019 15:44:15.004,11,-3.912
25/05/2019 15:44:15.060,13,-3.912
25/05/2019 15:44:15.116,14,-3.912
25/05/2019 15:44:15.172,15,-3.912
25/05/2019 15:44:15.228,16,-3.912
25/05/2019 15:44:15.284,16,-3.912
25/05/2019 15:44:15.340,15,-3.912
25/05/2019 15:44:15.444,14,-3.912
25/05/2019 15:44:15.500,14,0.976
25/05/2019 15:44:15.556,13,0.976
25/05/2019 15:44:15.612,11,0.976
25/05/2019 15:44:15.668,9,0.976
25/05/2019 15:44:15.724,8,0.976
25/05/2019 15:44:15.780,6,0.976
25/05/2019 15:44:15.836,4,0.976
25/05/2019 15:44:15.892,3,0.976
25/05/2019 15:44:15.948,2,0.976
25/05/2019 15:44:16.004,0,0.976
25/05/2019 15:44:16.060,0,0.976
25/05/2019 15:44:16.116,-1,0.976
25/05/2019 15:44:16.172,-2,0.976
25/05/2019 15:44:16.228,-4,0.976
25/05/2019 15:44:16.284,-6,0.976
25/05/2019 15:44:16.340,-8,0.976
25/05/2019 15:44:16.396,-11,0.976
25/05/2019 15:44:16.444,-13,-1.048
25/05/2019 15:44:16.500,-15,-1.048
25/05/2019 15:44:16.556,-18,-1.048
25/05/2019 15:44:16.612,-20,-1.048
25/05/2019 15:44:16.668,-23,-1.048
25/05/2019 15:44:16.724,-26,-1.048
25/05/2019 15:44:16.780,-29,-1.048
25/05/2019 15:44:16.836,-31,-1.048
25/05/2019 15:44:16.892,-33,-1.048
25/05/2019 15:44:16.948,-35,-1.048
25/05/2019 15:44:17.004,-36,-1.048
25/05/2019 15:44:17.060,-37,-1.048
25/05/2019 15:44:17.116,-38,-1.048
25/05/2019 15:44:17.172,-39,-1.048
25/05/2019 15:44:17.228,-38,-1.048
25/05/2019 15:44:17.284,-39,-1.048
25/05/2019 15:44:17.340,-39,-1.048
25/05/2019 15:44:17.396,-37,-1.048
25/05/2019 15:44:17.444,-36,1.06
25/05/2019 15:44:17.500,-34,1.06
25/05/2019 15:44:17.556,-32,1.06
25/05/2019 15:44:17.612,-29,1.06
25/05/2019 15:44:17.668,-26,1.06
25/05/2019 15:44:17.724,-22,1.06
25/05/2019 15:44:17.780,-18,1.06
25/05/2019 15:44:17.836,-13,1.06
25/05/2019 15:44:17.892,-8,1.06
25/05/2019 15:44:17.948,-3,1.06
25/05/2019 15:44:18.004,1,1.06
25/05/2019 15:44:18.060,8,1.06
25/05/2019 15:44:18.116,15,1.06
25/05/2019 15:44:18.172,20,1.06
25/05/2019 15:44:18.228,27,1.06
25/05/2019 15:44:18.284,31,1.06
25/05/2019 15:44:18.340,36,1.06
25/05/2019 15:44:18.396,40,1.06
25/05/2019 15:44:18.444,43,-1.064
25/05/2019 15:44:18.500,46,-1.064
25/05/2019 15:44:18.556,48,-1.064
25/05/2019 15:44:18.612,50,-1.064
25/05/2019 15:44:18.668,50,-1.064
25/05/2019 15:44:18.724,50,-1.064
25/05/2019 15:44:18.780,50,-1.064
25/05/2019 15:44:18.836,48,-1.064
25/05/2019 15:44:18.892,46,-1.064
25/05/2019 15:44:18.948,44,-1.064
25/05/2019 15:44:19.004,43,-1.064
25/05/2019 15:44:19.060,42,-1.064
25/05/2019 15:44:19.116,40,-1.064
25/05/2019 15:44:19.172,38,-1.064
25/05/2019 15:44:19.228,37,-1.064
25/05/2019 15:44:19.284,34,-1.064
25/05/2019 15:44:19.340,32,-1.064
25/05/2019 15:44:19.396,28,-1.064
25/05/2019 15:44:19.444,24,-1.064
25/05/2019 15:44:19.500,21,-1.064
25/05/2019 15:44:19.556,18,-1.064
25/05/2019 15:44:19.612,15,-1.064
25/05/2019 15:44:19.668,12,1.032
25/05/2019 15:44:19.724,9,1.032
25/05/2019 15:44:19.780,6,1.032
25/05/2019 15:44:19.836,4,1.032
25/05/2019 15:44:19.892,1,1.032
25/05/2019 15:44:19.948,0,1.032
25/05/2019 15:44:20.004,-1,1.032
25/05/2019 15:44:20.060,-2,1.032
25/05/2019 15:44:20.116,-3,1.032
25/05/2019 15:44:20.172,-3,1.032
25/05/2019 15:44:20.228,-4,1.032
25/05/2019 15:44:20.284,-5,1.032
25/05/2019 15:44:20.340,-5,1.032
25/05/2019 15:44:20.396,-6,1.032
25/05/2019 15:44:20.444,-7,1.032
25/05/2019 15:44:20.500,-8,1.032
25/05/2019 15:44:20.556,-10,1.032
25/05/2019 15:44:20.612,-11,1.032
25/05/2019 15:44:20.668,-12,-1.092
25/05/2019 15:44:20.724,-14,-1.092
25/05/2019 15:44:20.780,-15,-1.092
25/05/2019 15:44:20.836,-17,-1.092
25/05/2019 15:44:20.892,-18,-1.092
25/05/2019 15:44:20.948,-19,-1.092
25/05/2019 15:44:21.004,-20,-1.092
25/05/2019 15:44:21.060,-20,-1.092
25/05/2019 15:44:21.116,-19,-1.092
25/05/2019 15:44:21.172,-19,-1.092
25/05/2019 15:44:21.228,-18,-1.092
25/05/2019 15:44:21.284,-17,-1.092
25/05/2019 15:44:21.340,-15,-1.092
25/05/2019 15:44:21.396,-12,-1.092
25/05/2019 15:44:21.444,-9,-1.092
25/05/2019 15:44:21.500,-8,-1.092
25/05/2019 15:44:21.556,-5,-1.092
25/05/2019 15:44:21.612,-4,1.096
25/05/2019 15:44:21.668,-3,1.096
25/05/2019 15:44:21.724,-2,1.096
25/05/2019 15:44:21.780,-2,1.096
25/05/2019 15:44:21.836,-1,1.096
25/05/2019 15:44:21.892,0,1.096
25/05/2019 15:44:21.948,0,1.096
25/05/2019 15:44:22.004,1,1.096
25/05/2019 15:44:22.060,2,1.096
25/05/2019 15:44:22.116,3,1.096
25/05/2019 15:44:22.172,5,1.096
25/05/2019 15:44:22.228,8,1.096
25/05/2019 15:44:22.284,11,1.096
25/05/2019 15:44:22.340,13,1.096
25/05/2019 15:44:22.444,15,1.096
25/05/2019 15:44:22.500,17,1.096
25/05/2019 15:44:22.556,20,1.096
25/05/2019 15:44:22.612,22,1.096
25/05/2019 15:44:22.668,23,1.096
25/05/2019 15:44:22.724,23,1.096
25/05/2019 15:44:22.780,23,1.096
25/05/2019 15:44:22.836,22,1.096
25/05/2019 15:44:22.892,22,-1.04
25/05/2019 15:44:22.948,22,-1.04
25/05/2019 15:44:23.004,20,-1.04
25/05/2019 15:44:23.060,19,-1.04
25/05/2019 15:44:23.116,18,-1.04
25/05/2019 15:44:23.172,17,-1.04
25/05/2019 15:44:23.228,16,-1.04
25/05/2019 15:44:23.284,14,-1.04
25/05/2019 15:44:23.340,12,-1.04
25/05/2019 15:44:23.396,10,-1.04
25/05/2019 15:44:23.444,9,-1.04
25/05/2019 15:44:23.500,6,-1.04
25/05/2019 15:44:23.556,4,-1.04
25/05/2019 15:44:23.612,2,-1.04
25/05/2019 15:44:23.668,0,-1.04
25/05/2019 15:44:23.724,-3,-1.04
25/05/2019 15:44:23.780,-5,-1.04
25/05/2019 15:44:23.836,-7,-1.04
25/05/2019 15:44:23.892,-10,1.056
25/05/2019 15:44:23.948,-12,1.056
25/05/2019 15:44:24.004,-14,1.056
25/05/2019 15:44:24.060,-15,1.056
25/05/2019 15:44:24.116,-17,1.056
25/05/2019 15:44:24.172,-19,1.056
25/05/2019 15:44:24.228,-22,1.056
25/05/2019 15:44:24.284,-23,1.056
25/05/2019 15:44:24.340,-25,1.056
25/05/2019 15:44:24.396,-26,1.056
25/05/2019 15:44:24.444,-25,1.056
25/05/2019 15:44:24.500,-24,1.056
25/05/2019 15:44:24.556,-23,1.056
25/05/2019 15:44:24.612,-21,1.056
25/05/2019 15:44:24.668,-17,1.056
25/05/2019 15:44:24.724,-15,1.056
25/05/2019 15:44:24.780,-11,1.056
25/05/2019 15:44:24.836,-6,1.056
25/05/2019 15:44:24.892,-3,-1.08
25/05/2019 15:44:24.948,0,-1.08
25/05/2019 15:44:25.004,3,-1.08
25/05/2019 15:44:25.060,6,-1.08
25/05/2019 15:44:25.116,8,-1.08
25/05/2019 15:44:25.172,11,-1.08
25/05/2019 15:44:25.228,13,-1.08
25/05/2019 15:44:25.284,14,-1.08
25/05/2019 15:44:25.340,15,-1.08
25/05/2019 15:44:25.396,16,-1.08
25/05/2019 15:44:25.444,16,-1.08
25/05/2019 15:44:25.500,16,-1.08
25/05/2019 15:44:25.556,14,-1.08
25/05/2019 15:44:25.612,12,0.744
25/05/2019 15:44:25.668,9,0.744
25/05/2019 15:44:25.724,5,0.744
25/05/2019 15:44:25.780,1,0.744
25/05/2019 15:44:25.836,-2,0.744
25/05/2019 15:44:25.892,-8,-0.272
25/05/2019 15:44:25.948,-13,-0.272
25/05/2019 15:44:26.004,-17,-0.272
25/05/2019 15:44:26.060,-21,-0.272
25/05/2019 15:44:26.116,-25,0.228
25/05/2019 15:44:26.172,-28,0.228
25/05/2019 15:44:26.228,-31,0.228
25/05/2019 15:44:26.284,-32,0.228
25/05/2019 15:44:26.340,-34,0.228
25/05/2019 15:44:26.396,-35,0.228
25/05/2019 15:44:26.444,-34,0.228
25/05/2019 15:44:26.500,-32,0.228
25/05/2019 15:44:26.556,-30,0.228
25/05/2019 15:44:26.612,-26,0.228
25/05/2019 15:44:26.668,-22,0.228
25/05/2019 15:44:26.724,-18,0.228
25/05/2019 15:44:26.780,-14,0.228
25/05/2019 15:44:26.836,-11,0.228
25/05/2019 15:44:26.892,-7,0.228
25/05/2019 15:44:26.948,-5,0.228
25/05/2019 15:44:27.004,-2,0.228
25/05/2019 15:44:27.060,0,0.228
25/05/2019 15:44:27.116,0,-0.832
25/05/2019 15:44:27.172,1,-0.832
25/05/2019 15:44:27.228,2,-0.832
25/05/2019 15:44:27.284,2,-0.832
25/05/2019 15:44:27.340,2,-0.832
25/05/2019 15:44:27.396,1,-0.832
25/05/2019 15:44:27.444,1,-0.832
25/05/2019 15:44:27.500,0,-0.832
25/05/2019 15:44:27.556,0,-0.832
25/05/2019 15:44:27.612,0,-0.832
25/05/2019 15:44:27.668,0,-0.832
25/05/2019 15:44:27.724,0,-0.832
25/05/2019 15:44:27.780,0,-0.832
25/05/2019 15:44:27.836,0,-0.832
25/05/2019 15:44:27.892,-1,-0.832
25/05/2019 15:44:27.948,-2,-0.832
25/05/2019 15:44:28.004,-3,-0.832
25/05/2019 15:44:28.060,-4,1.004
25/05/2019 15:44:28.116,-5,1.004
25/05/2019 15:44:28.172,-7,1.004
25/05/2019 15:44:28.228,-8,1.004
25/05/2019 15:44:28.284,-10,1.004
25/05/2019 15:44:28.340,-10,-0.38
25/05/2019 15:44:28.396,-11,-0.38
25/05/2019 15:44:28.444,-13,-0.38
25/05/2019 15:44:28.500,-14,-0.38
25/05/2019 15:44:28.556,-13,0.308
25/05/2019 15:44:28.612,-12,0.308
25/05/2019 15:44:28.668,-10,0.308
25/05/2019 15:44:28.724,-9,0.308
25/05/2019 15:44:28.780,-6,0.308
25/05/2019 15:44:28.836,-4,-0.132
25/05/2019 15:44:28.892,-2,-0.132
25/05/2019 15:44:28.948,1,-0.132
25/05/2019 15:44:29.004,4,-0.132
25/05/2019 15:44:29.060,7,0.132
25/05/2019 15:44:29.116,10,0.132
25/05/2019 15:44:29.172,12,0.132
25/05/2019 15:44:29.228,14,0.132
25/05/2019 15:44:29.284,15,0.132
25/05/2019 15:44:29.340,15,-0.26
25/05/2019 15:44:29.444,16,-0.26
25/05/2019 15:44:29.500,17,-0.26
25/05/2019 15:44:29.556,18,-0.26
25/05/2019 15:44:29.612,19,0.252
25/05/2019 15:44:29.668,19,0.252
25/05/2019 15:44:29.724,18,0.252
25/05/2019 15:44:29.780,18,0.252
25/05/2019 15:44:29.836,19,0.252
25/05/2019 15:44:29.892,19,0.252
25/05/2019 15:44:29.948,20,0.252
25/05/2019 15:44:30.004,19,0.252
25/05/2019 15:44:30.060,20,0.252
25/05/2019 15:44:30.116,22,-0.652
25/05/2019 15:44:30.172,23,-0.652
25/05/2019 15:44:30.228,25,-0.652
25/05/2019 15:44:30.284,27,-0.652
25/05/2019 15:44:30.340,29,-0.652
25/05/2019 15:44:30.396,30,-0.652
25/05/2019 15:44:30.444,31,-0.652
25/05/2019 15:44:30.500,32,-0.652
25/05/2019 15:44:30.556,32,-0.652
25/05/2019 15:44:30.612,32,0.396
25/05/2019 15:44:30.668,31,0.396
25/05/2019 15:44:30.724,30,0.396
25/05/2019 15:44:30.780,30,0.396
25/05/2019 15:44:30.836,27,0.396
25/05/2019 15:44:30.892,25,0.396
25/05/2019 15:44:30.948,22,0.396
25/05/2019 15:44:31.004,19,0.396
25/05/2019 15:44:31.060,17,0.396
25/05/2019 15:44:31.116,13,0.396
25/05/2019 15:44:31.172,10,0.396
25/05/2019 15:44:31.228,7,0.396
25/05/2019 15:44:31.284,4,0.396
25/05/2019 15:44:31.340,3,0.396
25/05/2019 15:44:31.396,2,0.396
25/05/2019 15:44:31.444,1,0.396
25/05/2019 15:44:31.500,1,0.396
25/05/2019 15:44:31.556,3,0.396
25/05/2019 15:44:31.612,4,0.396
25/05/2019 15:44:31.668,6,0.396
25/05/2019 15:44:31.724,6,0.396
25/05/2019 15:44:31.780,7,0.396
25/05/2019 15:44:31.836,7,0.396
25/05/2019 15:44:31.892,6,0.396
25/05/2019 15:44:31.948,5,0.396
25/05/2019 15:44:32.004,4,0.396
25/05/2019 15:44:32.060,3,0.396
25/05/2019 15:44:32.116,3,0.396
25/05/2019 15:44:32.172,3,0.396
25/05/2019 15:44:32.228,3,0.396
25/05/2019 15:44:32.284,4,0.396
25/05/2019 15:44:32.340,5,0.396
25/05/2019 15:44:32.396,4,0.396
25/05/2019 15:44:32.444,5,0.396
25/05/2019 15:44:32.500,5,0.396
25/05/2019 15:44:32.556,4,0.396
25/05/2019 15:44:32.612,4,0.396
25/05/2019 15:44:32.668,5,0.396
25/05/2019 15:44:32.724,4,0.396
25/05/2019 15:44:32.780,5,0.396
25/05/2019 15:44:32.836,6,0.396
25/05/2019 15:44:32.892,6,0.396
25/05/2019 15:44:32.948,9,0.396
25/05/2019 15:44:33.004,10,0.396
25/05/2019 15:44:33.060,13,0.396
25/05/2019 15:44:33.116,14,0.396
25/05/2019 15:44:33.172,16,0.396
25/05/2019 15:44:33.228,17,0.396
25/05/2019 15:44:33.284,17,0.396
25/05/2019 15:44:33.340,17,0.396
25/05/2019 15:44:33.396,15,0.396
25/05/2019 15:44:33.444,13,0.396
25/05/2019 15:44:33.500,9,0.396
25/05/2019 15:44:33.556,7,-2.9
25/05/2019 15:44:33.612,3,-2.9
25/05/2019 15:44:33.668,0,-2.9
25/05/2019 15:44:33.724,-2,-2.9
25/05/2019 15:44:33.780,-3,0.468
25/05/2019 15:44:33.836,-5,0.468
25/05/2019 15:44:33.892,-4,0.468
25/05/2019 15:44:33.948,-3,0.468
25/05/2019 15:44:34.004,0,0.468
25/05/2019 15:44:34.060,4,-0.092
25/05/2019 15:44:34.116,8,-0.092
25/05/2019 15:44:34.172,13,-0.092
25/05/2019 15:44:34.228,17,-0.092
25/05/2019 15:44:34.284,23,0.404
25/05/2019 15:44:34.340,27,0.404
25/05/2019 15:44:34.396,31,0.404
25/05/2019 15:44:34.444,33,0.404
25/05/2019 15:44:34.500,34,0.404
25/05/2019 15:44:34.556,35,0.404
25/05/2019 15:44:34.612,34,0.404
25/05/2019 15:44:34.668,32,0.404
25/05/2019 15:44:34.724,29,0.404
25/05/2019 15:44:34.780,24,-0.376
25/05/2019 15:44:34.836,19,-0.376
25/05/2019 15:44:34.892,12,-0.376
25/05/2019 15:44:34.948,5,-0.376
25/05/2019 15:44:35.004,-1,-0.376
25/05/2019 15:44:35.060,-7,-0.376
25/05/2019 15:44:35.116,-15,-0.376
25/05/2019 15:44:35.172,-23,-0.376
25/05/2019 15:44:35.228,-30,-0.376
25/05/2019 15:44:35.284,-38,-0.376
25/05/2019 15:44:35.340,-45,-0.376
25/05/2019 15:44:35.396,-52,-0.376
25/05/2019 15:44:35.444,-60,-0.376
25/05/2019 15:44:35.500,-66,-0.376
25/05/2019 15:44:35.556,-71,-0.376
25/05/2019 15:44:35.612,-76,-0.376
25/05/2019 15:44:35.668,-79,-0.376
25/05/2019 15:44:35.724,-81,-0.376
25/05/2019 15:44:35.780,-81,0.952
25/05/2019 15:44:35.836,-78,0.952
25/05/2019 15:44:35.892,-75,0.952
25/05/2019 15:44:35.948,-70,0.952
25/05/2019 15:44:36.004,-63,0.952
25/05/2019 15:44:36.060,-57,0.952
25/05/2019 15:44:36.116,-48,0.952
25/05/2019 15:44:36.172,-41,0.952
25/05/2019 15:44:36.228,-33,0.952
25/05/2019 15:44:36.284,-25,-0.584
25/05/2019 15:44:36.340,-18,-0.584
25/05/2019 15:44:36.444,-11,-0.584
25/05/2019 15:44:36.500,-6,-0.584
25/05/2019 15:44:36.556,0,-0.584
25/05/2019 15:44:36.612,3,-0.584
25/05/2019 15:44:36.668,6,-0.584
25/05/2019 15:44:36.724,9,-0.584
25/05/2019 15:44:36.780,11,0.508
25/05/2019 15:44:36.836,11,0.508
25/05/2019 15:44:36.892,11,0.508
25/05/2019 15:44:36.948,11,0.508
25/05/2019 15:44:37.004,9,0.508
25/05/2019 15:44:37.060,7,-0.24
25/05/2019 15:44:37.116,6,-0.24
25/05/2019 15:44:37.172,4,-0.24
25/05/2019 15:44:37.228,0,-0.24
25/05/2019 15:44:37.284,-3,0.152
25/05/2019 15:44:37.340,-5,0.152
25/05/2019 15:44:37.396,-10,0.152
25/05/2019 15:44:37.444,-15,0.152
25/05/2019 15:44:37.500,-18,0.152
25/05/2019 15:44:37.556,-21,-0.34
25/05/2019 15:44:37.612,-22,-0.34
25/05/2019 15:44:37.668,-24,-0.34
25/05/2019 15:44:37.724,-25,-0.34
25/05/2019 15:44:37.780,-27,0.284
25/05/2019 15:44:37.836,-28,0.284
25/05/2019 15:44:37.892,-30,0.284
25/05/2019 15:44:37.948,-33,0.284
25/05/2019 15:44:38.004,-35,0.284
25/05/2019 15:44:38.060,-36,-0.068
25/05/2019 15:44:38.116,-38,-0.068
25/05/2019 15:44:38.172,-38,-0.068
25/05/2019 15:44:38.228,-37,-0.068
25/05/2019 15:44:38.284,-33,0.272
25/05/2019 15:44:38.340,-30,0.272
25/05/2019 15:44:38.396,-23,0.272
25/05/2019 15:44:38.444,-17,0.272
25/05/2019 15:44:38.500,-8,0.272
25/05/2019 15:44:38.556,0,0.272
25/05/2019 15:44:38.612,8,0.272
25/05/2019 15:44:38.668,18,0.272
25/05/2019 15:44:38.724,27,0.272
25/05/2019 15:44:38.780,39,0.272
25/05/2019 15:44:38.836,52,0.272
25/05/2019 15:44:38.892,63,0.272
25/05/2019 15:44:38.948,76,0.272
25/05/2019 15:44:39.004,87,-0.864
25/05/2019 15:44:39.060,98,-0.864
25/05/2019 15:44:39.116,108,-0.864
25/05/2019 15:44:39.172,114,-0.864
25/05/2019 15:44:39.228,118,-0.864
25/05/2019 15:44:39.284,121,-0.864
25/05/2019 15:44:39.340,120,-0.864
25/05/2019 15:44:39.396,117,-0.864
25/05/2019 15:44:39.444,111,-0.864
25/05/2019 15:44:39.500,101,-0.864
25/05/2019 15:44:39.556,91,-0.864
25/05/2019 15:44:39.612,77,-0.864
25/05/2019 15:44:39.668,61,-0.864
25/05/2019 15:44:39.724,49,-0.864
25/05/2019 15:44:39.780,34,0.732
25/05/2019 15:44:39.836,22,0.732
25/05/2019 15:44:39.892,8,0.732
25/05/2019 15:44:39.948,-3,0.732
25/05/2019 15:44:40.004,-13,0.732
25/05/2019 15:44:40.060,-22,0.732
25/05/2019 15:44:40.116,-30,0.732
25/05/2019 15:44:40.172,-39,0.732
25/05/2019 15:44:40.228,-47,-0.36
25/05/2019 15:44:40.284,-53,-0.36
25/05/2019 15:44:40.340,-59,-0.36
25/05/2019 15:44:40.396,-63,-0.36
25/05/2019 15:44:40.444,-67,-0.36
25/05/2019 15:44:40.500,-70,-0.36
25/05/2019 15:44:40.556,-72,-0.36
25/05/2019 15:44:40.612,-73,-0.36
25/05/2019 15:44:40.668,-74,-0.36
25/05/2019 15:44:40.724,-75,-0.36
25/05/2019 15:44:40.780,-75,-0.36
25/05/2019 15:44:40.836,-76,-0.36
25/05/2019 15:44:40.892,-76,-0.36
25/05/2019 15:44:40.948,-77,-0.36
25/05/2019 15:44:41.004,-79,0.772
25/05/2019 15:44:41.060,-80,0.772
25/05/2019 15:44:41.116,-82,0.772
25/05/2019 15:44:41.172,-84,0.772
25/05/2019 15:44:41.228,-84,0.772
25/05/2019 15:44:41.284,-86,0.772
25/05/2019 15:44:41.340,-86,0.772
25/05/2019 15:44:41.396,-87,0.772
25/05/2019 15:44:41.444,-85,0.772
25/05/2019 15:44:41.500,-83,0.772
25/05/2019 15:44:41.556,-79,0.772
25/05/2019 15:44:41.612,-73,0.772
25/05/2019 15:44:41.668,-66,0.772
25/05/2019 15:44:41.724,-57,0.772
25/05/2019 15:44:41.780,-49,0.772
25/05/2019 15:44:41.836,-40,0.772
25/05/2019 15:44:41.892,-29,0.772
25/05/2019 15:44:41.948,-22,-1.052
25/05/2019 15:44:42.004,-13,-1.052
25/05/2019 15:44:42.060,-6,-1.052
25/05/2019 15:44:42.116,1,-1.052
25/05/2019 15:44:42.172,8,-1.052
25/05/2019 15:44:42.228,13,0.364
25/05/2019 15:44:42.284,19,0.364
25/05/2019 15:44:42.340,23,0.364
25/05/2019 15:44:42.396,28,0.364
25/05/2019 15:44:42.444,32,-0.088
25/05/2019 15:44:42.500,34,-0.088
25/05/2019 15:44:42.556,38,-0.088
25/05/2019 15:44:42.612,41,-0.088
25/05/2019 15:44:42.668,43,-0.088
25/05/2019 15:44:42.724,45,0.384
25/05/2019 15:44:42.780,47,0.384
25/05/2019 15:44:42.836,50,0.384
25/05/2019 15:44:42.892,51,0.384
25/05/2019 15:44:42.948,53,0.384
25/05/2019 15:44:43.004,54,0.384
25/05/2019 15:44:43.060,55,0.384
25/05/2019 15:44:43.116,56,0.384
25/05/2019 15:44:43.172,55,0.384
25/05/2019 15:44:43.228,54,0.384
25/05/2019 15:44:43.284,52,0.384
25/05/2019 15:44:43.340,50,0.384
25/05/2019 15:44:43.444,47,0.384
25/05/2019 15:44:43.500,44,0.384
25/05/2019 15:44:43.556,40,0.384
25/05/2019 15:44:43.612,36,0.384
25/05/2019 15:44:43.668,31,0.384
25/05/2019 15:44:43.724,26,-0.9
25/05/2019 15:44:43.780,22,-0.9
25/05/2019 15:44:43.836,17,-0.9
25/05/2019 15:44:43.892,13,-0.9
25/05/2019 15:44:43.948,11,-0.9
25/05/2019 15:44:44.004,8,0.168
25/05/2019 15:44:44.060,7,0.168
25/05/2019 15:44:44.116,5,0.168
25/05/2019 15:44:44.172,5,0.168
25/05/2019 15:44:44.228,6,-0.316
25/05/2019 15:44:44.284,6,-0.316
25/05/2019 15:44:44.340,6,-0.316
25/05/2019 15:44:44.396,7,-0.316
25/05/2019 15:44:44.444,8,-0.316
25/05/2019 15:44:44.500,8,-0.316
25/05/2019 15:44:44.556,10,-0.316
25/05/2019 15:44:44.612,10,-0.316
25/05/2019 15:44:44.668,11,-0.316
25/05/2019 15:44:44.724,14,-0.316
25/05/2019 15:44:44.780,14,-0.316
25/05/2019 15:44:44.836,15,-0.316
25/05/2019 15:44:44.892,15,-0.316
25/05/2019 15:44:44.948,15,-0.316
25/05/2019 15:44:45.004,15,-0.316
25/05/2019 15:44:45.060,15,-0.316
25/05/2019 15:44:45.116,14,-0.316
25/05/2019 15:44:45.172,13,-0.316
25/05/2019 15:44:45.228,13,-0.316
25/05/2019 15:44:45.284,12,-0.316
25/05/2019 15:44:45.340,10,-0.316
25/05/2019 15:44:45.396,8,-0.316
25/05/2019 15:44:45.444,6,-0.316
25/05/2019 15:44:45.500,3,-0.316
25/05/2019 15:44:45.556,0,-0.316
25/05/2019 15:44:45.612,-3,-0.316
25/05/2019 15:44:45.668,-7,-0.316
25/05/2019 15:44:45.724,-10,-0.316
25/05/2019 15:44:45.780,-14,-0.316
25/05/2019 15:44:45.836,-16,-0.316
25/05/2019 15:44:45.892,-18,-0.316
25/05/2019 15:44:45.948,-19,1.764
25/05/2019 15:44:46.004,-20,1.764
25/05/2019 15:44:46.060,-20,1.764
25/05/2019 15:44:46.116,-21,1.764
25/05/2019 15:44:46.172,-21,1.764
25/05/2019 15:44:46.228,-20,-0.352
25/05/2019 15:44:46.284,-21,-0.352
25/05/2019 15:44:46.340,-22,-0.352
25/05/2019 15:44:46.396,-23,-0.352
25/05/2019 15:44:46.444,-25,0.056
25/05/2019 15:44:46.500,-28,0.056
25/05/2019 15:44:46.556,-30,0.056
25/05/2019 15:44:46.612,-32,0.056
25/05/2019 15:44:46.668,-33,0.056
25/05/2019 15:44:46.724,-33,-0.38
25/05/2019 15:44:46.780,-32,-0.38
25/05/2019 15:44:46.836,-31,-0.38
25/05/2019 15:44:46.892,-28,-0.38
25/05/2019 15:44:46.948,-24,0.28
25/05/2019 15:44:47.004,-21,0.28
25/05/2019 15:44:47.060,-16,0.28
25/05/2019 15:44:47.116,-12,0.28
25/05/2019 15:44:47.172,-6,0.28
25/05/2019 15:44:47.228,-1,0.28
25/05/2019 15:44:47.284,2,0.28
25/05/2019 15:44:47.340,6,0.28
25/05/2019 15:44:47.396,10,0.28
25/05/2019 15:44:47.444,14,-0.376
25/05/2019 15:44:47.500,18,-0.376
25/05/2019 15:44:47.556,20,-0.376
25/05/2019 15:44:47.612,23,-0.376
25/05/2019 15:44:47.668,24,-0.376
25/05/2019 15:44:47.724,26,-0.376
25/05/2019 15:44:47.780,26,-0.376
25/05/2019 15:44:47.836,26,-0.376
25/05/2019 15:44:47.892,24,-0.376
25/05/2019 15:44:47.948,22,0.556
25/05/2019 15:44:48.004,19,0.556
25/05/2019 15:44:48.060,15,0.556
25/05/2019 15:44:48.116,12,0.556
25/05/2019 15:44:48.172,9,-0.148
25/05/2019 15:44:48.228,5,-0.148
25/05/2019 15:44:48.284,2,-0.148
25/05/2019 15:44:48.340,-1,-0.148
25/05/2019 15:44:48.396,-3,-0.148
25/05/2019 15:44:48.444,-6,-0.148
25/05/2019 15:44:48.500,-6,-0.148
25/05/2019 15:44:48.556,-8,-0.148
25/05/2019 15:44:48.612,-7,-0.148
25/05/2019 15:44:48.668,-7,-0.148
25/05/2019 15:44:48.724,-6,-0.148
25/05/2019 15:44:48.780,-6,-0.148
25/05/2019 15:44:48.836,-5,-0.148
25/05/2019 15:44:48.892,-3,-0.148
25/05/2019 15:44:48.948,-2,-0.148
25/05/2019 15:44:49.004,-1,-0.148
25/05/2019 15:44:49.060,-1,-0.148
25/05/2019 15:44:49.116,0,-0.148
25/05/2019 15:44:49.172,1,-0.148
25/05/2019 15:44:49.228,2,-0.148
25/05/2019 15:44:49.284,3,-0.148
25/05/2019 15:44:49.340,4,-0.148
25/05/2019 15:44:49.396,5,-0.148
25/05/2019 15:44:49.444,6,-0.148
25/05/2019 15:44:49.500,6,-0.148
25/05/2019 15:44:49.556,6,-0.148
25/05/2019 15:44:49.612,6,-0.148
25/05/2019 15:44:49.668,5,-0.148
25/05/2019 15:44:49.724,5,-0.148
25/05/2019 15:44:49.780,5,-0.148
25/05/2019 15:44:49.836,4,-0.148
25/05/2019 15:44:49.892,4,-0.148
25/05/2019 15:44:49.948,3,-0.148
25/05/2019 15:44:50.004,3,-0.148
25/05/2019 15:44:50.060,4,-0.148
25/05/2019 15:44:50.116,6,-0.148
25/05/2019 15:44:50.172,8,2.176
25/05/2019 15:44:50.228,10,2.176
25/05/2019 15:44:50.284,12,2.176
25/05/2019 15:44:50.340,14,2.176
25/05/2019 15:44:50.444,16,-0.248
25/05/2019 15:44:50.500,18,-0.248
25/05/2019 15:44:50.556,20,-0.248
25/05/2019 15:44:50.612,22,-0.248
25/05/2019 15:44:50.668,22,0.232
